case_id,min,max,length,unnormal_indices
CP_00_06301456_00150,0.0,197.0,51,
CP_00_06301607_00090,0.0,172.0,48,
CP_00_06301831_00090,0.0,238.0,320,
CP_00_06302034_00091,0.0,207.0,57,
CP_00_06302115_00092,0.0,218.0,76,
CP_00_06302213_00093,0.0,212.0,49,
CP_00_07010329_00087,0.0,235.0,158,
CP_00_07010745_00090,0.0,216.0,76,
CP_00_07010910_00092,0.0,216.0,75,
CP_00_07010915_00093,0.0,216.0,59,
CP_00_07011126_00093,0.0,167.0,49,
CP_00_07011223_00091,0.0,112.0,50,
CP_00_07011423_00150,0.0,212.0,75,
CP_00_07011504_00092,0.0,102.0,49,
CP_00_07011907_00093,0.0,293.0,149,
CP_00_07012342_00093,0.0,141.0,49,
CP_00_07020037_00090,0.0,162.0,115,
CP_00_07020111_00093,0.0,186.0,90,
CP_00_07020119_00092,0.0,156.0,60,
CP_00_07021008_00093,0.0,189.0,242,
CP_00_07021017_00090,0.0,203.0,183,
CP_00_07021242_00092,0.0,256.0,99,
CP_00_07021423_00094,0.0,201.0,79,
CP_00_07021450_00092,0.0,150.0,49,
CP_00_07021537_00038,0.0,247.0,49,
CP_00_07021704_00150,0.0,257.0,375,
CP_00_07022019_00092,0.0,172.0,97,
CP_00_07022034_00088,0.0,119.0,92,
CP_00_07030652_00092,0.0,143.0,112,
CP_00_07030716_00090,0.0,159.0,47,
CP_00_07030927_00092,0.0,158.0,67,
CP_00_07031728_00090,0.0,133.0,58,
CP_00_07032017_00093,0.0,165.0,136,
CP_00_07032354_00092,0.0,95.0,49,
CP_00_07041112_00092,0.0,163.0,64,
CP_00_07041256_00092,0.0,177.0,48,
CP_00_07041347_00087,0.0,199.0,63,
CP_00_07041353_00093,0.0,208.0,97,
CP_00_07041942_00090,0.0,224.0,81,
CP_00_07042109_00091,0.0,127.0,51,
CP_00_07042233_00092,0.0,251.0,71,
CP_00_07042251_00087,0.0,222.0,51,
CP_00_07050030_00088,0.0,216.0,186,
CP_00_07050333_00090,0.0,132.0,108,
CP_00_07050520_00091,0.0,121.0,63,
CP_00_07050547_00150,0.0,107.0,50,
CP_00_07050704_00092,0.0,230.0,119,
CP_00_07050746_00093,0.0,162.0,49,
CP_00_07050912_00090,0.0,114.0,64,
CP_00_07051053_00093,0.0,109.0,50,
CP_00_07051144_00092,0.0,176.0,74,
CP_00_07051500_00087,0.0,191.0,114,
CP_00_07051624_00090,0.0,233.0,105,
CP_00_07051954_00093,0.0,174.0,74,
CP_00_07052012_00088,0.0,53.0,52,
CP_00_07052049_00090,0.0,152.0,101,
CP_00_07052056_00092,0.0,210.0,123,
CP_00_07052224_00092,0.0,195.0,164,
CP_00_07060156_00093,0.0,188.0,215,
CP_00_07060741_00090,0.0,233.0,60,
CP_00_07060745_00090,0.0,194.0,123,
CP_00_07060834_00093,0.0,160.0,95,
CP_00_07061135_00087,0.0,121.0,51,
CP_00_07061259_00097,0.0,178.0,133,
CP_00_07061404_00088,0.0,269.0,83,
CP_00_07061421_00094,0.0,188.0,112,
CP_00_07061928_00093,0.0,289.0,54,
CP_00_07061940_00090,0.0,245.0,54,
CP_00_07062230_00091,0.0,144.0,51,
CP_00_07070124_00088,0.0,187.0,53,
CP_00_07070336_00091,0.0,192.0,128,
CP_00_07070617_00088,0.0,128.0,53,
CP_00_07070706_00090,0.0,138.0,56,
CP_00_07071105_00087,0.0,157.0,52,
CP_00_07071332_00093,0.0,166.0,62,
CP_00_07071525_00092,0.0,175.0,52,
CP_00_07071607_00091,0.0,168.0,64,
CP_00_07071618_00088,0.0,229.0,51,
CP_00_07071730_00092,0.0,171.0,52,
CP_00_07072110_00090,0.0,118.0,63,
CP_00_07081236_00090,0.0,146.0,47,
CP_00_07081247_00092,0.0,160.0,50,
CP_00_07081748_00092,0.0,134.0,49,
CP_00_07081750_00097,0.0,146.0,50,
CP_00_07081927_00088,0.0,125.0,71,
CP_00_07090157_00090,0.0,163.0,53,
CP_00_07090504_00087,0.0,118.0,71,
CP_00_07091352_00088,0.0,199.0,92,
CP_00_07091425_00091,0.0,187.0,77,
CP_00_07091507_00093,0.0,205.0,49,
CP_00_07091813_00088,0.0,156.0,95,
CP_00_07091823_00090,0.0,140.0,98,
CP_00_07092339_00090,0.0,179.0,115,
CP_00_07100325_00093,0.0,145.0,86,
CP_00_07100542_00092,0.0,155.0,78,
CP_00_07101919_00094,0.0,75.0,49,
CP_00_07110514_00090,0.0,106.0,73,
CP_00_07110757_00087,0.0,149.0,90,
CP_00_07110817_00023,0.0,151.0,127,
CP_00_07110856_00088,0.0,127.0,70,
CP_00_07111251_00091,0.0,125.0,55,
CP_00_07111404_00093,0.0,212.0,49,
CP_00_07111803_00092,0.0,151.0,49,
CP_00_07112051_00090,0.0,132.0,79,
CP_00_07112350_00091,0.0,280.0,71,
CP_00_07120129_00074,0.0,102.0,91,
CP_00_07121304_00023,0.0,109.0,53,
CP_00_07121623_00090,0.0,171.0,47,
CP_00_07121636_00092,0.0,172.0,48,
CP_00_07130006_00092,0.0,112.0,100,
CP_00_07130145_00088,0.0,196.0,77,
CP_00_07130214_00093,0.0,123.0,49,
CP_00_07130505_00087,0.0,161.0,52,
CP_00_07131406_00097,0.0,171.0,49,
CP_00_07131616_00092,0.0,177.0,49,
CP_00_07131637_00093,0.0,198.0,49,
CP_00_07140550_00093,0.0,130.0,49,
CP_00_07140656_00090,0.0,180.0,89,
CP_00_07141603_00088,0.0,162.0,58,
CP_00_07141614_00087,0.0,194.0,77,
CP_00_07141853_00092,0.0,176.0,62,
CP_00_07150458_00091,0.0,130.0,52,
CP_00_07150614_00094,0.0,147.0,96,
CP_00_07151028_00088,0.0,164.0,52,
CP_00_07151316_00091,0.0,214.0,67,
CP_00_07151435_00150,0.0,158.0,67,
CP_00_07151635_00156,0.0,172.0,49,
CP_00_07151702_00092,0.0,153.0,53,
CP_00_07151824_00092,0.0,180.0,52,
CP_00_07151859_00088,0.0,197.0,56,
CP_00_07160320_00092,0.0,246.0,49,
CP_00_07160728_00094,0.0,86.0,50,
CP_00_07161314_00093,0.0,122.0,49,
CP_00_07170452_00094,0.0,147.0,75,
CP_00_07170502_00087,0.0,147.0,94,
CP_00_07170938_00088,0.0,152.0,91,
CP_00_07171113_00150,0.0,170.0,65,
CP_00_07171346_00090,0.0,148.0,48,
CP_00_07171741_00117,0.0,177.0,46,
CP_00_07171912_00088,0.0,204.0,51,
