case_id,min,max,length,unnormal_indices
CP_04_06150134_00113,-28665.0,675.0,53,
CP_04_06150236_00139,-245.0,945.0,49,
CP_04_06150446_00139,-275.0,945.0,49,
CP_04_06150548_00145,-310.0,580.0,49,
CP_04_06150725_00137,-28665.0,600.0,49,
CP_04_06150800_00132,-28665.0,945.0,280,
CP_04_06151328_00108,-315.0,635.0,61,
CP_04_06151516_00133,-240.0,945.0,49,
CP_04_06151533_00137,-28665.0,630.0,63,
CP_04_06151539_00132,-28665.0,585.0,49,
CP_04_06151543_00133,-28665.0,590.0,53,
CP_04_06151731_00018,-230.0,945.0,131,
CP_04_06151844_00134,-320.0,670.0,49,
CP_04_06151919_00145,-28665.0,615.0,50,
CP_04_06152117_00108,-310.0,650.0,49,
CP_04_06152142_00018,-28665.0,590.0,49,
CP_04_06152321_00138,-320.0,590.0,130,
CP_04_06160040_00134,-320.0,675.0,117,
CP_04_06160408_00135,-305.0,600.0,50,
CP_04_06160415_00114,-28665.0,650.0,81,
CP_04_06160712_00018,-28665.0,940.0,49,
CP_04_06160953_00113,-310.0,670.0,49,
CP_04_06161030_00145,-28665.0,635.0,81,
CP_04_06161220_00137,-28665.0,595.0,67,
CP_04_06161404_00018,-220.0,945.0,87,
CP_04_06161548_00018,-28665.0,620.0,49,
CP_04_06161627_00136,-28665.0,585.0,49,
CP_04_06161634_00133,-320.0,585.0,60,
CP_04_06161656_00136,-300.0,625.0,65,
CP_04_06161855_00018,-210.0,945.0,59,
CP_04_06161855_00114,-240.0,945.0,49,
CP_04_06161922_00138,-320.0,615.0,49,
CP_04_06161936_00134,-320.0,675.0,65,
CP_04_06170139_00114,-28665.0,670.0,49,
CP_04_06170626_00138,-320.0,540.0,49,
CP_04_06170850_00018,-265.0,945.0,81,
CP_04_06170938_00108,-315.0,615.0,49,
CP_04_06171026_00113,-320.0,680.0,53,
CP_04_06171135_00114,-28665.0,570.0,49,
CP_04_06171218_00137,-320.0,625.0,78,
CP_04_06171233_00136,-28665.0,590.0,49,
CP_04_06171446_00137,-320.0,650.0,64,
CP_04_06171628_00114,-275.0,945.0,68,
CP_04_06171657_00135,-320.0,670.0,87,
CP_04_06171811_00113,-295.0,640.0,49,
CP_04_06171907_00136,-300.0,565.0,49,
CP_04_06171923_00018,-230.0,665.0,49,
CP_04_06172331_00138,-320.0,485.0,49,
CP_04_06180351_00114,-225.0,945.0,49,
CP_04_06180407_00018,-305.0,945.0,49,
CP_04_06180615_00135,-28665.0,595.0,49,
CP_04_06180907_00134,-315.0,675.0,77,
CP_04_06180921_00137,-310.0,645.0,69,
CP_04_06181009_00135,-315.0,620.0,47,
CP_04_06181012_00018,-235.0,945.0,49,
CP_04_06181035_00114,-215.0,945.0,49,
CP_04_06181037_00113,-320.0,660.0,49,
CP_04_06181320_00132,-28665.0,595.0,49,
CP_04_06181333_00108,-275.0,655.0,56,
CP_04_06181347_00136,-28665.0,580.0,49,
CP_04_06181440_00137,-28665.0,595.0,49,
CP_04_06181506_00145,-320.0,575.0,51,
CP_04_06181833_00139,-28665.0,590.0,49,
CP_04_06190209_00114,-28665.0,590.0,49,
CP_04_06190327_00134,-320.0,650.0,78,
CP_04_06190357_00137,-320.0,635.0,81,
CP_04_06190802_00145,-320.0,520.0,50,
CP_04_06191016_00114,-245.0,945.0,83,
CP_04_06191321_00138,-320.0,600.0,60,
CP_04_06191332_00018,-215.0,945.0,68,
CP_04_06191334_00136,-275.0,655.0,71,
CP_04_06191427_00137,-28665.0,595.0,49,
CP_04_06191547_00133,-250.0,945.0,49,
CP_04_06200840_00135,-320.0,615.0,49,
CP_04_06201120_00138,-320.0,590.0,49,
CP_04_06201207_00133,-270.0,945.0,72,
CP_04_06201230_00137,-320.0,635.0,72,
CP_04_06201244_00018,-28665.0,635.0,49,
CP_04_06201518_00114,-255.0,945.0,49,
CP_04_06201520_00136,-315.0,650.0,64,
CP_04_06201534_00137,-28665.0,580.0,49,
CP_04_06201639_00145,-28665.0,655.0,50,
CP_04_06202116_00018,-230.0,945.0,49,
CP_04_06210429_00113,-320.0,630.0,71,
CP_04_06210813_00134,-320.0,620.0,53,
CP_04_06211202_00114,-295.0,945.0,49,
CP_04_06211408_00018,-230.0,945.0,96,
CP_04_06211541_00137,-315.0,615.0,49,
CP_04_06211606_00132,-230.0,945.0,49,
CP_04_06211935_00138,-320.0,580.0,49,
CP_04_06212308_00113,-320.0,665.0,48,
CP_04_06220111_00114,-295.0,945.0,89,
CP_04_06220200_00145,-320.0,580.0,173,
CP_04_06220548_00132,-210.0,935.0,80,
CP_04_06230325_00132,-28665.0,600.0,66,
CP_04_06231516_00018,-305.0,945.0,74,
CP_04_06231708_00018,-28665.0,650.0,89,
CP_04_06231756_00132,-28665.0,575.0,49,
CP_04_06232202_00133,-28665.0,620.0,49,
CP_04_06240239_00134,-28665.0,670.0,49,
CP_04_06240502_00145,-28665.0,650.0,50,
CP_04_06240817_00138,-28665.0,600.0,106,
CP_04_06240844_00133,-28665.0,620.0,58,
CP_04_06241302_00113,-320.0,640.0,44,
CP_04_06241350_00114,-28665.0,635.0,49,
CP_04_06241638_00137,-28665.0,610.0,57,
CP_04_06241956_00114,-28665.0,670.0,49,
CP_04_06250324_00139,-305.0,945.0,49,
CP_04_06251249_00134,-28665.0,680.0,49,
CP_04_06251406_00135,-28665.0,595.0,49,
CP_04_06251424_00136,-28665.0,625.0,81,
CP_04_06251432_00132,-28665.0,610.0,69,
CP_04_06251630_00018,-28665.0,655.0,75,
CP_04_06251657_00113,-28665.0,615.0,46,
CP_04_06251739_00018,-28665.0,635.0,49,
CP_04_06260358_00018,-28665.0,615.0,65,
CP_04_06260519_00136,-28665.0,565.0,49,
CP_04_06260556_00139,-28665.0,635.0,65,
CP_04_06260820_00132,-28665.0,610.0,67,
CP_04_06261425_00134,-320.0,645.0,49,
CP_04_06261508_00132,-295.0,940.0,65,
CP_04_06261619_00144,-310.0,635.0,49,
CP_04_06262033_00133,-275.0,945.0,49,
CP_04_06262118_00138,-320.0,605.0,49,
CP_04_06270250_00132,-230.0,945.0,49,
CP_04_06280651_00135,-320.0,605.0,81,
CP_04_06280755_00018,-240.0,945.0,99,
CP_04_06281249_00132,-245.0,945.0,67,
CP_04_06281519_00132,-240.0,945.0,49,
CP_04_06281610_00133,-28665.0,1009.0,49,
CP_04_06281738_00138,-320.0,610.0,49,
CP_04_06290323_00134,-320.0,580.0,49,
CP_04_06291108_00109,-320.0,590.0,50,
CP_04_06291342_00139,-300.0,945.0,49,
CP_04_06291442_00018,-225.0,605.0,45,
CP_04_06291912_00114,-28665.0,615.0,49,
CP_04_06300423_00018,-270.0,945.0,49,
CP_04_06301212_00113,-28665.0,575.0,47,
CP_04_06301310_00135,-28665.0,610.0,49,
CP_04_06301347_00137,-28665.0,615.0,49,
CP_04_06301457_00137,-320.0,600.0,49,
CP_04_06301520_00139,-300.0,945.0,49,
CP_04_06301522_00109,-320.0,635.0,50,
CP_04_06301547_00137,-320.0,605.0,74,
CP_04_06301656_00187,-320.0,620.0,48,
CP_04_06301658_00139,-28665.0,610.0,49,
CP_04_06301918_00136,-290.0,600.0,49,
CP_04_07011012_00114,-280.0,945.0,49,
CP_04_07011350_00018,-28665.0,630.0,54,
CP_04_07011458_00133,-28665.0,600.0,49,
CP_04_07011534_00139,-250.0,945.0,49,
CP_04_07011702_00137,-320.0,605.0,49,
CP_04_07011714_00137,-320.0,670.0,49,
CP_04_07020009_00018,-250.0,945.0,49,
CP_04_07020158_00136,-300.0,570.0,49,
CP_04_07020649_00134,-28665.0,610.0,49,
CP_04_07020723_00139,-280.0,945.0,49,
CP_04_07021251_00138,-320.0,600.0,49,
CP_04_07021302_00018,-300.0,945.0,215,
CP_04_07021512_00137,-28665.0,605.0,57,
CP_04_07021537_00137,-320.0,615.0,49,
CP_04_07021540_00133,-28665.0,600.0,49,
CP_04_07021727_00113,-320.0,665.0,49,
CP_04_07021820_00114,-300.0,945.0,129,
CP_04_07030142_00018,-305.0,945.0,49,
CP_04_07030149_00132,-195.0,945.0,77,
CP_04_07030211_00113,-320.0,620.0,60,
CP_04_07030548_00135,-320.0,655.0,89,
CP_04_07030627_00138,-320.0,605.0,49,
CP_04_07030755_00137,-310.0,700.0,72,
CP_04_07030927_00145,-315.0,595.0,50,
CP_04_07030951_00018,-305.0,600.0,49,
CP_04_07031132_00137,-315.0,605.0,73,
CP_04_07031154_00114,-235.0,945.0,61,
CP_04_07031255_00018,-28665.0,635.0,63,
CP_04_07031327_00136,-265.0,650.0,49,
CP_04_07031427_00144,-28665.0,595.0,48,
CP_04_07031453_00144,-315.0,590.0,49,
CP_04_07031517_00132,-28665.0,605.0,73,
CP_04_07031538_00138,-320.0,600.0,49,
CP_04_07031620_00139,-28665.0,640.0,49,
CP_04_07032228_00136,-315.0,610.0,161,
CP_04_07032250_00134,-320.0,655.0,49,
CP_04_07040150_00018,-255.0,945.0,87,
CP_04_07040800_00137,-28665.0,635.0,370,
CP_04_07040928_00018,-280.0,930.0,87,
CP_04_07041041_00018,-28665.0,635.0,49,
CP_04_07041052_00136,-315.0,600.0,62,
CP_04_07041225_00135,-320.0,605.0,49,
CP_04_07041326_00113,-28665.0,600.0,45,
CP_04_07041416_00144,-28665.0,595.0,49,
CP_04_07041532_00134,-320.0,575.0,63,
CP_04_07041629_00139,-245.0,945.0,70,
CP_04_07041811_00018,-28665.0,620.0,49,
CP_04_07042204_00114,-210.0,610.0,49,
CP_04_07050127_00137,-28665.0,590.0,49,
CP_04_07050354_00018,-28665.0,605.0,49,
CP_04_07050955_00134,-320.0,625.0,49,
CP_04_07051147_00114,-280.0,935.0,64,
CP_04_07051207_00114,-270.0,610.0,57,
CP_04_07051248_00113,-320.0,580.0,49,
CP_04_07051444_00136,-280.0,655.0,49,
CP_04_07051550_00018,-295.0,945.0,49,
CP_04_07060148_00134,-320.0,605.0,49,
CP_04_07060517_00018,-305.0,945.0,49,
CP_04_07060559_00135,-320.0,945.0,49,
CP_04_07060733_00139,-290.0,945.0,49,
CP_04_07061136_00135,-305.0,595.0,75,
CP_04_07061511_00108,-320.0,560.0,46,
CP_04_07070358_00132,-28665.0,595.0,49,
CP_04_07071137_00108,-320.0,595.0,44,
CP_04_07071317_00135,-320.0,605.0,49,
CP_04_07071514_00133,-305.0,945.0,49,
CP_04_07071618_00132,-265.0,945.0,51,
CP_04_07080031_00114,-300.0,945.0,94,
CP_04_07081017_00134,-28665.0,680.0,49,
CP_04_07081137_00133,-305.0,945.0,58,
CP_04_07081422_00018,-250.0,945.0,72,
CP_04_07081434_00114,-300.0,945.0,49,
CP_04_07081458_00137,-320.0,635.0,49,
CP_04_07090456_00114,-28665.0,600.0,62,
CP_04_07091039_00134,-28665.0,690.0,52,
CP_04_07091527_00114,-28665.0,655.0,49,
CP_04_07091711_00132,-28665.0,675.0,49,
CP_04_07091758_00018,-290.0,945.0,49,
CP_04_07091855_00132,-28665.0,595.0,55,
CP_04_07092008_00018,-28665.0,640.0,49,
CP_04_07092121_00139,-28665.0,670.0,60,
CP_04_07092129_00018,-230.0,945.0,70,
CP_04_07100011_00135,-28665.0,945.0,85,
CP_04_07100249_00135,-28665.0,605.0,49,
CP_04_07100357_00113,-28665.0,610.0,87,
CP_04_07100415_00144,-28665.0,550.0,75,
CP_04_07100510_00134,-28665.0,685.0,66,
CP_04_07100724_00136,-28665.0,555.0,93,
CP_04_07100737_00138,-320.0,630.0,49,
CP_04_07100944_00138,-28665.0,590.0,49,
CP_04_07101139_00135,-28665.0,610.0,65,
CP_04_07101258_00139,-250.0,945.0,63,
CP_04_07101346_00018,-28665.0,625.0,49,
CP_04_07101455_00138,-28590.0,570.0,49,
CP_04_07101756_00145,-320.0,630.0,50,
CP_04_07101803_00018,-215.0,945.0,49,
CP_04_07102006_00137,-320.0,580.0,56,
CP_04_07102055_00114,-305.0,630.0,49,
CP_04_07102240_00139,-28665.0,945.0,62,
CP_04_07110126_00134,-28665.0,700.0,75,
CP_04_07110215_00134,-320.0,680.0,102,
CP_04_07110345_00018,-285.0,945.0,49,
CP_04_07110346_00135,-315.0,630.0,49,
CP_04_07110445_00138,-320.0,605.0,61,
CP_04_07110930_00133,-235.0,515.0,54,
CP_04_07111059_00114,-28665.0,625.0,49,
CP_04_07111156_00145,-28665.0,655.0,88,
CP_04_07111205_00138,-28665.0,595.0,48,
CP_04_07111236_00137,-28665.0,585.0,114,
CP_04_07111430_00144,-28665.0,630.0,48,
CP_04_07111611_00018,-28665.0,660.0,52,
CP_04_07111612_00135,-320.0,650.0,49,
CP_04_07111638_00145,-28665.0,590.0,50,
CP_04_07111731_00138,-28665.0,630.0,70,
CP_04_07111843_00133,-28665.0,1009.0,50,
CP_04_07111921_00136,-300.0,600.0,49,
CP_04_07112337_00018,-190.0,940.0,49,
CP_04_07120003_00138,-320.0,565.0,49,
CP_04_07120146_00133,-28665.0,555.0,49,
CP_04_07121018_00113,-320.0,690.0,56,
CP_04_07121143_00018,-235.0,940.0,84,
CP_04_07121223_00137,-320.0,625.0,68,
CP_04_07121317_00018,-28665.0,635.0,49,
CP_04_07121407_00018,-305.0,945.0,49,
CP_04_07121731_00132,-265.0,945.0,49,
CP_04_07121945_00132,-28665.0,565.0,49,
CP_04_07130512_00137,-320.0,600.0,49,
CP_04_07130542_00136,-320.0,620.0,49,
CP_04_07130624_00135,-320.0,945.0,68,
CP_04_07130906_00113,-320.0,675.0,49,
CP_04_07131011_00138,-320.0,605.0,49,
CP_04_07131310_00137,-320.0,605.0,49,
CP_04_07131643_00144,-305.0,600.0,49,
CP_04_07140143_00114,-260.0,945.0,60,
CP_04_07140314_00137,-28665.0,595.0,49,
CP_04_07140520_00145,-320.0,575.0,49,
CP_04_07140943_00113,-320.0,710.0,49,
CP_04_07141105_00134,-320.0,665.0,49,
CP_04_07141127_00132,-280.0,945.0,60,
CP_04_07141147_00137,-320.0,595.0,68,
CP_04_07141215_00136,-310.0,590.0,49,
CP_04_07141234_00018,-250.0,945.0,59,
CP_04_07141746_00139,-260.0,945.0,49,
CP_04_07141935_00134,-28665.0,665.0,58,
CP_04_07151123_00136,-295.0,615.0,49,
CP_04_07151126_00137,-28665.0,595.0,61,
CP_04_07151614_00018,-300.0,945.0,48,
CP_04_07151753_00139,-28665.0,660.0,49,
CP_04_07160843_00114,-285.0,945.0,49,
CP_04_07161023_00018,-260.0,945.0,49,
CP_04_07161122_00136,-310.0,650.0,49,
CP_04_07161207_00136,-315.0,630.0,49,
CP_04_07161235_00135,-320.0,620.0,724,
CP_04_07161432_00138,-320.0,615.0,49,
CP_04_07161609_00018,-295.0,945.0,49,
CP_04_07161706_00114,-295.0,945.0,49,
CP_04_07170934_00134,-320.0,645.0,133,
CP_04_07171031_00113,-320.0,640.0,112,
CP_04_07171148_00133,-175.0,935.0,49,
CP_04_07171315_00144,-320.0,530.0,49,
CP_04_07171450_00137,-28665.0,655.0,46,
CP_04_07171516_00136,-295.0,645.0,70,
CP_04_07171534_00018,-295.0,945.0,67,
CP_04_07180104_00133,-320.0,580.0,47,
CP_04_07180405_00018,-265.0,945.0,89,
CP_04_07180447_00137,-320.0,560.0,49,
CP_04_07181144_00136,-290.0,610.0,49,
CP_04_07181245_00134,-320.0,645.0,76,
CP_04_07181247_00138,-320.0,600.0,49,
CP_04_07181254_00137,-300.0,595.0,49,
CP_04_07181418_00132,-290.0,945.0,68,
CP_04_07181436_00133,-300.0,945.0,49,
CP_04_07181531_00113,-315.0,590.0,49,
CP_04_07190913_00137,-315.0,555.0,49,
CP_04_07191026_00018,-28665.0,680.0,123,
CP_04_07191126_00136,-315.0,650.0,58,
CP_04_07191202_00113,-28665.0,620.0,45,
CP_04_07191211_00133,-320.0,585.0,49,
CP_04_07191311_00133,-305.0,945.0,49,
CP_04_07191328_00114,-290.0,945.0,49,
CP_04_07191337_00136,-28665.0,615.0,49,
CP_04_07191424_00132,-290.0,945.0,82,
CP_04_07191510_00139,-28665.0,625.0,49,
CP_04_07191917_00138,-28665.0,615.0,49,
CP_04_07200146_00137,-320.0,580.0,79,
CP_04_07200615_00139,-28665.0,600.0,70,
CP_04_07201126_00136,-28665.0,620.0,120,
CP_04_07201237_00113,-28665.0,685.0,63,
CP_04_07201318_00133,-28665.0,1009.0,111,
CP_04_07201347_00018,-28665.0,740.0,65,
CP_04_07201403_00113,-320.0,600.0,49,
CP_04_07201411_00114,-28665.0,660.0,67,
CP_04_07201511_00144,-28665.0,645.0,89,
CP_04_07201552_00145,-28665.0,640.0,58,
CP_04_07201653_00144,-28665.0,625.0,48,
CP_04_07210853_00114,-28665.0,705.0,68,
CP_04_07211140_00136,-28665.0,595.0,87,
CP_04_07211206_00018,-28669.0,650.0,69,
CP_04_07211318_00137,-28665.0,605.0,49,
CP_04_07211536_00132,-28665.0,595.0,49,
CP_04_07211546_00133,-28665.0,934.0,63,
CP_04_07211922_00139,-28665.0,605.0,49,
CP_04_07220802_00113,-28665.0,670.0,58,
CP_04_07221136_00018,-28665.0,625.0,49,
CP_04_07221314_00018,-28665.0,665.0,74,
CP_04_07221420_00144,-28665.0,670.0,110,
CP_04_07221425_00133,-28665.0,630.0,77,
CP_04_07221618_00134,-28665.0,600.0,49,
CP_04_07221740_00139,-28665.0,640.0,60,
CP_04_07230257_00134,-28665.0,680.0,49,
CP_04_07230308_00108,-28665.0,615.0,49,
CP_04_07231130_00137,-28665.0,615.0,80,
CP_04_07231238_00136,-28665.0,640.0,65,
CP_04_07231333_00133,-28665.0,620.0,49,
CP_04_07240327_00114,-28665.0,605.0,49,
CP_04_07241052_00018,-28665.0,650.0,49,
CP_04_07241129_00113,-28665.0,580.0,61,
CP_04_07241321_00114,-28665.0,600.0,49,
CP_04_07241631_00132,-28665.0,575.0,49,
CP_04_07241633_00138,-28660.0,605.0,49,
CP_04_07261611_00137,-28665.0,1009.0,49,
CP_04_07261750_00136,-215.0,700.0,61,
CP_04_07271343_00018,-28665.0,945.0,49,
CP_04_07271505_00133,-28665.0,1009.0,49,
CP_04_07281048_00113,-28665.0,595.0,47,
CP_04_07281122_00137,-28665.0,570.0,49,
CP_04_07281252_00138,-28665.0,640.0,49,
CP_04_07281433_00137,-28665.0,695.0,55,
CP_04_07281818_00133,-28665.0,640.0,49,
CP_04_07290425_00136,-28665.0,570.0,74,
CP_04_07290528_00114,-28665.0,625.0,61,
CP_04_07291319_00113,-28665.0,625.0,46,
CP_04_07291326_00113,-28665.0,645.0,49,
CP_04_07291355_00137,-28665.0,600.0,46,
CP_04_07291513_00114,-28665.0,660.0,46,
CP_04_07301416_00113,-28665.0,645.0,49,
CP_04_07301507_00135,-28665.0,720.0,50,
CP_04_07301532_00138,-28665.0,670.0,49,
CP_04_07301734_00136,-28665.0,690.0,55,
CP_04_07301755_00133,-28665.0,640.0,65,
CP_04_07310604_00113,-28665.0,620.0,129,
CP_04_07311823_00134,-28665.0,600.0,49,
CP_04_07312000_00134,-310.0,665.0,209,
CP_04_07312019_00113,-28665.0,600.0,47,
CP_04_07312237_00134,-28665.0,640.0,93,
CP_04_08010051_00187,-28665.0,595.0,178,
CP_04_08010125_00113,-28665.0,590.0,87,
CP_04_08010149_00113,-28665.0,625.0,49,
CP_04_08010531_00114,-28665.0,680.0,87,
CP_04_08010621_00135,-28665.0,610.0,72,
CP_04_08010655_00018,-28665.0,610.0,76,
CP_04_08010828_00136,-28665.0,540.0,49,
CP_04_08010952_00134,-28665.0,650.0,65,
CP_04_08011115_00137,-28665.0,570.0,125,
CP_04_08011135_00144,-28615.0,590.0,49,
CP_04_08011153_00134,-28665.0,650.0,74,
CP_04_08011222_00137,-320.0,595.0,49,
CP_04_08011400_00134,-28660.0,670.0,231,
CP_04_08011440_00135,-28665.0,590.0,49,
CP_04_08011518_00108,-28665.0,665.0,49,
CP_04_08011719_00145,-28665.0,670.0,59,
CP_04_08011802_00136,-28665.0,580.0,81,
CP_04_08011809_00113,-28665.0,570.0,45,
CP_04_08011838_00136,-265.0,680.0,48,
CP_04_08011904_00136,-320.0,620.0,68,
CP_04_08012023_00138,-320.0,595.0,61,
CP_04_08012043_00137,-28665.0,605.0,92,
CP_04_08012129_00018,-260.0,945.0,49,
CP_04_08012207_00114,-165.0,620.0,49,
CP_04_08012253_00113,-240.0,690.0,96,
CP_04_08012313_00113,-320.0,640.0,49,
CP_04_08020007_00108,-320.0,625.0,51,
CP_04_08020205_00137,-28665.0,580.0,49,
CP_04_08020238_00018,-28665.0,610.0,76,
CP_04_08020252_00134,-28665.0,685.0,64,
CP_04_08020257_00135,-28655.0,945.0,140,
CP_04_08020335_00114,-28665.0,615.0,49,
CP_04_08020440_00136,-300.0,625.0,143,
CP_04_08020510_00136,-28665.0,515.0,49,
CP_04_08020520_00018,-305.0,945.0,49,
CP_04_08020532_00113,-28665.0,575.0,53,
CP_04_08020535_00018,-100.0,580.0,68,
CP_04_08020829_00113,-28665.0,595.0,49,
CP_04_08020852_00137,-28665.0,565.0,49,
CP_04_08020904_00187,-28665.0,575.0,52,
CP_04_08020912_00136,-265.0,655.0,49,
CP_04_08020917_00108,-320.0,625.0,49,
CP_04_08020947_00113,-320.0,660.0,49,
CP_04_08021020_00135,-28665.0,585.0,91,
CP_04_08021026_00134,-28665.0,675.0,76,
CP_04_08021105_00114,-28665.0,670.0,148,
CP_04_08021115_00114,-28665.0,605.0,47,
CP_04_08021153_00018,-240.0,945.0,74,
CP_04_08021210_00138,-320.0,610.0,64,
CP_04_08021239_00134,-315.0,640.0,49,
CP_04_08021427_00018,-175.0,945.0,44,
CP_04_08021551_00136,-245.0,655.0,47,
CP_04_08021643_00132,-28665.0,575.0,49,
CP_04_08021651_00132,-28665.0,610.0,49,
CP_04_08022129_00018,-300.0,945.0,81,
CP_04_08022327_00114,-295.0,945.0,49,
CP_04_08022353_00114,-260.0,935.0,45,
CP_04_08030103_00135,-28665.0,520.0,49,
CP_04_08030237_00135,-28665.0,605.0,67,
CP_04_08030353_00114,-28665.0,660.0,72,
CP_04_08030513_00136,-295.0,610.0,115,
CP_04_08030704_00136,-28665.0,460.0,48,
CP_04_08030836_00018,-235.0,945.0,108,
CP_04_08031203_00018,-200.0,920.0,49,
CP_04_08031242_00137,-320.0,670.0,59,
CP_04_08031345_00132,-28665.0,945.0,49,
CP_04_08031359_00132,-255.0,945.0,49,
CP_04_08031448_00138,-320.0,570.0,49,
CP_04_08031625_00114,-240.0,945.0,49,
CP_04_08040347_00135,-28665.0,500.0,49,
CP_04_08040427_00135,-320.0,595.0,49,
CP_04_08040453_00137,-28665.0,520.0,49,
CP_04_08040657_00114,-255.0,945.0,49,
CP_04_08041326_00018,-260.0,945.0,49,
CP_04_08041339_00137,-315.0,655.0,49,
CP_04_08041408_00113,-285.0,585.0,49,
CP_04_08041430_00136,-315.0,595.0,61,
CP_04_08041622_00018,-305.0,625.0,49,
CP_04_08041704_00018,-28665.0,665.0,49,
CP_04_08041728_00138,-320.0,600.0,49,
CP_04_08041805_00144,-290.0,605.0,49,
CP_04_08041808_00136,-315.0,645.0,49,
CP_04_08041818_00138,-28665.0,675.0,49,
CP_04_08050129_00114,-285.0,945.0,48,
CP_04_08050936_00018,-280.0,635.0,121,
CP_04_08051054_00135,-28665.0,615.0,49,
CP_04_08051433_00136,-285.0,645.0,66,
CP_04_08051726_00139,-305.0,945.0,49,
CP_04_08051828_00133,-305.0,1013.0,49,
CP_04_08060343_00113,-28665.0,545.0,55,
CP_04_08060624_00137,-305.0,585.0,49,
CP_04_08061002_00136,-200.0,580.0,49,
CP_04_08061221_00144,-285.0,655.0,49,
CP_04_08061430_00138,-305.0,650.0,49,
CP_04_08061450_00138,-28665.0,655.0,49,
CP_04_08061535_00113,-28665.0,585.0,48,
CP_04_08061744_00136,-210.0,945.0,49,
CP_04_08061758_00136,-28665.0,625.0,49,
CP_04_08061951_00018,-28665.0,685.0,69,
CP_04_08062236_00113,-305.0,600.0,49,
CP_04_08070456_00018,-28665.0,635.0,48,
CP_04_08070744_00137,-28665.0,570.0,49,
CP_04_08071222_00187,-28665.0,645.0,71,
CP_04_08071526_00138,-28665.0,655.0,49,
CP_04_08071912_00132,-28665.0,945.0,49,
CP_04_08072034_00136,-28665.0,625.0,82,
CP_04_08081150_00132,-28665.0,945.0,72,
CP_04_08081221_00138,-320.0,635.0,49,
CP_04_08081222_00133,-305.0,945.0,49,
CP_04_08081522_00137,-28665.0,605.0,49,
CP_04_08090810_00138,-320.0,595.0,49,
CP_04_08091136_00134,-305.0,660.0,60,
CP_04_08091330_00133,-295.0,605.0,49,
CP_04_08091623_00018,-235.0,945.0,49,
CP_04_08091855_00132,-28665.0,945.0,49,
CP_04_08100334_00018,-270.0,945.0,169,
CP_04_08100636_00134,-320.0,655.0,49,
CP_04_08100719_00136,-28665.0,620.0,108,
CP_04_08100940_00114,-270.0,680.0,49,
CP_04_08101232_00139,-250.0,945.0,49,
CP_04_08101304_00144,-255.0,595.0,82,
CP_04_08101414_00133,-310.0,580.0,49,
CP_04_08101529_00139,-305.0,945.0,49,
CP_04_08111208_00137,-320.0,590.0,71,
CP_04_08111209_00187,-320.0,645.0,74,
CP_04_08111425_00132,-295.0,945.0,49,
CP_04_08111635_00108,-315.0,640.0,51,
CP_04_08111843_00133,-28665.0,585.0,171,
CP_04_08112000_00138,-28665.0,600.0,280,
CP_04_08112139_00134,-305.0,570.0,49,
CP_04_08112254_00134,-275.0,670.0,64,
CP_04_08112303_00139,-305.0,635.0,49,
CP_04_08120034_00109,-320.0,550.0,49,
CP_04_08120119_00113,-305.0,620.0,66,
CP_04_08120235_00018,-300.0,635.0,49,
CP_04_08120530_00018,-28665.0,945.0,140,
CP_04_08120553_00135,-210.0,570.0,49,
CP_04_08121020_00136,-28665.0,540.0,82,
CP_04_08121023_00113,-300.0,590.0,59,
CP_04_08121107_00135,-210.0,585.0,65,
CP_04_08121233_00137,-28665.0,570.0,49,
CP_04_08121244_00136,-320.0,635.0,101,
CP_04_08121334_00018,-305.0,655.0,61,
CP_04_08121505_00133,-300.0,615.0,49,
CP_04_08121604_00132,-28667.0,940.0,49,
CP_04_08121748_00133,-28665.0,570.0,49,
CP_04_08122000_00144,-28665.0,560.0,101,
CP_04_08122246_00144,-28665.0,635.0,49,
CP_04_08130224_00114,-28665.0,940.0,49,
CP_04_08130436_00138,-28665.0,610.0,49,
CP_04_08131330_00133,-28665.0,585.0,64,
CP_04_08131426_00114,-160.0,660.0,49,
CP_04_08131438_00113,-28665.0,670.0,46,
CP_04_08131604_00139,-270.0,645.0,68,
CP_04_08131918_00018,-28665.0,945.0,98,
CP_04_08132229_00113,-28665.0,705.0,49,
CP_04_08132240_00136,-28665.0,595.0,49,
CP_04_08140559_00113,-28665.0,655.0,49,
CP_04_08141113_00136,-270.0,625.0,49,
CP_04_08141253_00113,-28665.0,610.0,48,
CP_04_08141324_00113,-290.0,700.0,63,
CP_04_08141512_00137,-305.0,610.0,49,
CP_04_08141740_00114,-305.0,585.0,49,
CP_04_08141829_00018,-205.0,945.0,66,
CP_04_08141916_00114,-280.0,945.0,60,
CP_04_08142028_00136,-300.0,580.0,59,
CP_04_08150041_00018,-28665.0,655.0,71,
CP_04_08150045_00132,-28665.0,565.0,49,
CP_04_08150402_00134,-320.0,675.0,49,
CP_04_08151209_00018,-305.0,680.0,49,
CP_04_08151210_00139,-305.0,945.0,81,
CP_04_08151443_00144,-28665.0,635.0,49,
CP_04_08151455_00108,-28665.0,645.0,50,
CP_04_08151459_00148,-305.0,640.0,73,
CP_04_08151532_00145,-215.0,610.0,50,
CP_04_08151537_00134,-28665.0,675.0,49,
CP_04_08151642_00137,-305.0,680.0,49,
CP_04_08151650_00114,-28665.0,655.0,49,
CP_04_08151748_00138,-28665.0,650.0,49,
